order_id,order_date,customer_type,discount_code,net_sales,units,aov,upt,skus
ord_101859,2025-03-12,new,,97.0,2,97.0,2,CYM-VTD-30|CYM-ASH-30
ord_101860,2025-03-12,subscriber,,187.95,3,187.95,3,CYM-VTC-30|CYM-GLU-30|CYM-ASH-30
ord_101861,2025-03-12,subscriber,,176.4,3,176.4,3,CYM-CRE-30|CYM-PRO-30|CYM-MTB-30
ord_101862,2025-03-12,subscriber,,105.0,2,105.0,2,CYM-CRE-30|CYM-OMG-60
ord_101863,2025-03-12,subscriber,,101.85,2,101.85,2,CYM-VTC-30|CYM-CRE-30
ord_101864,2025-03-12,returning,,55.0,1,55.0,1,CYM-OMG-60
ord_101865,2025-03-12,new,FRIEND10,119.7,2,119.7,2,CYM-COL-30|CYM-PRO-30
ord_101866,2025-03-12,new,SUB15,38.25,1,38.25,1,CYM-CRE-30
ord_101867,2025-03-12,returning,,123.0,2,123.0,2,CYM-COL-30|CYM-OMG-60
ord_101868,2025-03-12,subscriber,,242.55,4,242.55,4,CYM-MAG-30|CYM-COL-30|CYM-ASH-30|CYM-VTC-30
ord_101869,2025-03-12,subscriber,,310.8,5,310.8,5,CYM-VTC-30|CYM-COL-30|CYM-PRO-30|CYM-ASH-30|CYM-MAG-30
ord_101870,2025-03-12,returning,,211.0,4,211.0,4,CYM-VTC-30|CYM-PRO-30|CYM-ASH-30|CYM-CRE-30
ord_101871,2025-03-12,new,WELCOME10,187.2,4,187.2,4,CYM-ASH-30|CYM-MAG-30|CYM-VTC-30|CYM-CRE-30
ord_101872,2025-03-12,returning,,201.0,4,201.0,4,CYM-VTC-30|CYM-CRE-30|CYM-OMG-60|CYM-ASH-30
ord_101873,2025-03-12,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_101874,2025-03-12,returning,,116.0,2,116.0,2,CYM-VTD-30|CYM-COL-30
ord_101875,2025-03-12,new,FRIEND10,101.7,2,101.7,2,CYM-MTB-30|CYM-OMG-60
ord_101876,2025-03-12,new,,55.0,1,55.0,1,CYM-OMG-60
ord_101877,2025-03-12,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_101878,2025-03-12,returning,,221.0,4,221.0,4,CYM-ASH-30|CYM-MAG-30|CYM-MTB-30|CYM-VTC-30
ord_101879,2025-03-12,subscriber,,173.25,3,173.25,3,CYM-VTC-30|CYM-PRO-30|CYM-VTD-30
ord_101880,2025-03-12,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_101881,2025-03-12,subscriber,,115.5,2,115.5,2,CYM-VTD-30|CYM-MAG-30
ord_101882,2025-03-12,returning,,103.0,2,103.0,2,CYM-OMG-60|CYM-VTD-30
ord_101883,2025-03-12,returning,,68.0,1,68.0,1,CYM-COL-30
ord_101884,2025-03-12,new,,78.0,1,78.0,1,CYM-GLU-30
ord_101885,2025-03-12,subscriber,,153.3,2,153.3,2,CYM-COL-30|CYM-GLU-30
ord_101886,2025-03-12,new,,78.0,1,78.0,1,CYM-GLU-30
ord_101887,2025-03-12,subscriber,,126.0,2,126.0,2,CYM-VTC-30|CYM-COL-30
ord_101888,2025-03-12,new,,52.0,1,52.0,1,CYM-VTC-30
ord_101889,2025-03-12,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_101890,2025-03-12,returning,SUB15,115.6,2,115.6,2,CYM-GLU-30|CYM-MTB-30
ord_101891,2025-03-12,new,,78.0,1,78.0,1,CYM-GLU-30
ord_101892,2025-03-12,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_101893,2025-03-12,subscriber,FRIEND10,64.26,1,64.26,1,CYM-COL-30
ord_101894,2025-03-12,subscriber,SUB15,116.03,2,116.03,2,CYM-VTC-30|CYM-GLU-30
ord_101895,2025-03-13,new,SUB15,198.05,4,198.05,4,CYM-VTD-30|CYM-PRO-30|CYM-COL-30|CYM-VTC-30
ord_101896,2025-03-13,new,,117.0,2,117.0,2,CYM-MAG-30|CYM-OMG-60
ord_101897,2025-03-13,subscriber,,119.7,2,119.7,2,CYM-PRO-30|CYM-ASH-30
ord_101898,2025-03-13,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_101899,2025-03-13,new,,152.0,3,152.0,3,CYM-MTB-30|CYM-CRE-30|CYM-ASH-30
ord_101900,2025-03-13,subscriber,,238.35,4,238.35,4,CYM-CRE-30|CYM-MAG-30|CYM-VTC-30|CYM-COL-30
ord_101901,2025-03-13,subscriber,,111.3,2,111.3,2,CYM-VTD-30|CYM-MTB-30
ord_101902,2025-03-13,returning,,65.0,1,65.0,1,CYM-PRO-30
ord_101903,2025-03-13,new,WELCOME10,58.5,1,58.5,1,CYM-PRO-30
ord_101904,2025-03-13,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_101905,2025-03-13, returning ,,62.0,1,62.0,1,CYM-MAG-30
ord_101906,2025-03-13,returning,SUB15,99.45,2,99.45,2,CYM-PRO-30|CYM-VTC-30
ord_101907,2025-03-13,returning,,194.0,3,194.0,3,CYM-VTD-30|CYM-GLU-30|CYM-COL-30
ord_101908,2025-03-13,returning,,292.0,5,292.0,5,CYM-MAG-30|CYM-GLU-30|CYM-ASH-30|CYM-OMG-60|CYM-VTD-30
ord_101909,2025-03-13,subscriber,,241.5,4,241.5,4,CYM-OMG-60|CYM-MAG-30|CYM-PRO-30|CYM-VTD-30
ord_101910,2025-03-13,new,,188.0,3,188.0,3,CYM-MAG-30|CYM-GLU-30|CYM-VTD-30
ord_101911,2025-03-13,new,,48.0,1,48.0,1,CYM-VTD-30
ord_101912,2025-03-13,returning,WELCOME10,61.2,1,61.2,1,CYM-COL-30
ord_101913,2025-03-13,new,,298.0,5,298.0,5,CYM-VTC-30|CYM-PRO-30|CYM-GLU-30|CYM-CRE-30|CYM-MTB-30
ord_101914,2025-03-13,new,WELCOME10,171.9,3,171.9,3,CYM-COL-30|CYM-MTB-30|CYM-PRO-30
ord_101915,2025-03-13,subscriber,,60.9,1,60.9,1,CYM-MTB-30
ord_101916,2025-03-13, returning ,,78.0,1,78.0,1,CYM-GLU-30
ord_101917,2025-03-13,subscriber,,126.0,2,126.0,2,CYM-MAG-30|CYM-MTB-30
ord_101918,2025-03-13,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_101919,2025-03-13,new,,45.0,1,45.0,1,CYM-CRE-30
ord_101920,2025-03-13,subscriber,,165.9,3,165.9,3,CYM-MTB-30|CYM-CRE-30|CYM-OMG-60
ord_101921,2025-03-13,returning,,58.0,1,58.0,1,CYM-MTB-30
ord_101922,2025-03-13,subscriber,,165.9,3,165.9,3,CYM-CRE-30|CYM-MTB-30|CYM-OMG-60
ord_101923,2025-03-13,new,,181.0,3,181.0,3,CYM-VTD-30|CYM-COL-30|CYM-PRO-30
ord_101924,2025-03-13,subscriber,SUB15,86.57,2,86.57,2,CYM-CRE-30|CYM-VTC-30
ord_101925,2025-03-13,returning,,65.0,1,65.0,1,CYM-PRO-30
ord_101926,2025-03-13,new,,156.0,3,156.0,3,CYM-CRE-30|CYM-MAG-30|CYM-ASH-30
ord_101927,2025-03-13,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_101928,2025-03-13,subscriber,,180.6,3,180.6,3,CYM-ASH-30|CYM-MTB-30|CYM-PRO-30
ord_101929,2025-03-13,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_101930,2025-03-13,new,,110.0,2,110.0,2,CYM-PRO-30|CYM-CRE-30
ord_101931,2025-03-13,returning,,45.0,1,45.0,1,CYM-CRE-30
ord_101932,2025-03-13,returning,,175.0,3,175.0,3,CYM-COL-30|CYM-MTB-30|CYM-ASH-30
ord_101933,2025-03-13,subscriber,,108.15,2,108.15,2,CYM-MTB-30|CYM-CRE-30
ord_101934,2025-03-13,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_101935,2025-03-13,returning,WELCOME10,70.2,1,70.2,1,CYM-GLU-30
ord_101936,2025-03-13,subscriber,,231.0,4,231.0,4,CYM-OMG-60|CYM-VTC-30|CYM-CRE-30|CYM-COL-30
ord_101937,2025-03-13,returning,,291.0,5,291.0,5,CYM-VTC-30|CYM-GLU-30|CYM-VTD-30|CYM-MTB-30|CYM-OMG-60
ord_101938,2025-03-13,new,,188.0,3,188.0,3,CYM-MAG-30|CYM-COL-30|CYM-MTB-30
ord_101939,2025-03-13,subscriber,SUB15,220.45,4,220.45,4,CYM-MTB-30|CYM-ASH-30|CYM-GLU-30|CYM-MAG-30
ord_101940,2025-03-13,new,WELCOME10,136.8,3,136.8,3,CYM-OMG-60|CYM-CRE-30|CYM-VTC-30
ord_101941,2025-03-13,new,,168.0,3,168.0,3,CYM-OMG-60|CYM-COL-30|CYM-CRE-30
ord_101942,2025-03-13,subscriber,,122.85,2,122.85,2,CYM-MAG-30|CYM-OMG-60
ord_101943,2025-03-13,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_101944,2025-03-13,returning,,165.0,3,165.0,3,CYM-MTB-30|CYM-VTC-30|CYM-OMG-60
ord_101945,2025-03-13,new,SUB15,44.2,1,44.2,1,CYM-VTC-30
ord_101946,2025-03-13,new,,110.0,2,110.0,2,CYM-VTC-30|CYM-MTB-30
ord_101947,2025-03-13,subscriber,,136.5,2,136.5,2,CYM-COL-30|CYM-MAG-30
ord_101948,2025-03-13,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_101949,2025-03-13,returning,WELCOME10,49.5,1,49.5,1,CYM-OMG-60
ord_101950,2025-03-13,subscriber,SUB15,55.34,1,55.34,1,CYM-MAG-30
ord_101951,2025-03-13,returning,,68.0,1,68.0,1,CYM-COL-30
ord_101952,2025-03-13,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_101953,2025-03-13,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_101954,2025-03-13,returning,SUB15,107.95,2,107.95,2,CYM-MAG-30|CYM-PRO-30
ord_101955,2025-03-13,returning,,260.0,4,260.0,4,CYM-VTC-30|CYM-GLU-30|CYM-MAG-30|CYM-COL-30
ord_101956,2025-03-13,subscriber,,108.15,2,108.15,2,CYM-MTB-30|CYM-CRE-30
ord_101957,2025-03-13,returning,,233.0,4,233.0,4,CYM-MTB-30|CYM-GLU-30|CYM-CRE-30|CYM-VTC-30
ord_101958,2025-03-13,subscriber,,132.3,2,132.3,2,CYM-GLU-30|CYM-VTD-30
ord_101959,2025-03-13,subscriber,,159.6,3,159.6,3,CYM-VTD-30|CYM-OMG-60|CYM-ASH-30
ord_101960,2025-03-13,new,,110.0,2,110.0,2,CYM-VTD-30|CYM-MAG-30
ord_101961,2025-03-13,returning,,78.0,1,78.0,1,CYM-GLU-30
ord_101962,2025-03-13,new,,130.0,2,130.0,2,CYM-VTC-30|CYM-GLU-30
ord_101963,2025-03-13,subscriber,,288.75,5,288.75,5,CYM-PRO-30|CYM-VTD-30|CYM-CRE-30|CYM-OMG-60|CYM-MAG-30
ord_101964,2025-03-13,new,FRIEND10,44.1,1,44.1,1,CYM-ASH-30
ord_101965,2025-03-13,new,,62.0,1,62.0,1,CYM-MAG-30
ord_101966,2025-03-13,new,,48.0,1,48.0,1,CYM-VTD-30
ord_101967,2025-03-13,subscriber,WELCOME10,49.14,1,49.14,1,CYM-VTC-30
ord_101968,2025-03-13,returning,,179.0,3,179.0,3,CYM-GLU-30|CYM-VTC-30|CYM-ASH-30
ord_101969,2025-03-13,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_101970,2025-03-13,new,SUB15,40.8,1,40.8,1,CYM-VTD-30
ord_101971,2025-03-13,returning,,55.0,1,55.0,1,CYM-OMG-60
ord_101972,2025-03-13,new,,169.0,3,169.0,3,CYM-PRO-30|CYM-OMG-60|CYM-ASH-30
ord_101973,2025-03-13,subscriber,,111.3,2,111.3,2,CYM-MTB-30|CYM-VTD-30
ord_101974,2025-03-13,new,,107.0,2,107.0,2,CYM-CRE-30|CYM-MAG-30
ord_101975,2025-03-13,subscriber,,142.8,2,142.8,2,CYM-MTB-30|CYM-GLU-30
ord_101976,2025-03-13,subscriber,,244.65,4,244.65,4,CYM-GLU-30|CYM-CRE-30|CYM-VTC-30|CYM-MTB-30
ord_101977,2025-03-13,new,,123.0,2,123.0,2,CYM-PRO-30|CYM-MTB-30
ord_101978,2025-03-13,subscriber,SUB15,220.45,4,220.45,4,CYM-MAG-30|CYM-VTC-30|CYM-COL-30|CYM-PRO-30
ord_101979,2025-03-13,subscriber,,237.3,4,237.3,4,CYM-CRE-30|CYM-OMG-60|CYM-GLU-30|CYM-VTD-30
ord_101980,2025-03-13,new,,148.0,3,148.0,3,CYM-VTD-30|CYM-OMG-60|CYM-CRE-30
ord_101981,2025-03-13,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_101982,2025-03-13,new,,68.0,1,68.0,1,CYM-COL-30
ord_101983,2025-03-13,returning,,65.0,1,65.0,1,CYM-PRO-30
ord_101984,2025-03-13,new,WELCOME10,99.0,2,99.0,2,CYM-CRE-30|CYM-PRO-30
ord_101985,2025-03-14,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_101986,2025-03-14,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_101987,2025-03-14,new,,49.0,1,49.0,1,CYM-ASH-30
ord_101988,2025-03-14,new,,192.0,3,192.0,3,CYM-VTC-30|CYM-MAG-30|CYM-GLU-30
ord_101989,2025-03-14, subscriber ,,136.5,2,136.5,2,CYM-GLU-30|CYM-VTC-30
ord_101990,2025-03-14,returning,,155.0,3,155.0,3,CYM-MTB-30|CYM-CRE-30|CYM-VTC-30
ord_101991,2025-03-14,returning,,45.0,1,45.0,1,CYM-CRE-30
ord_101992,2025-03-14,new,,52.0,1,52.0,1,CYM-VTC-30
ord_101993,2025-03-14,subscriber,,252.0,4,252.0,4,CYM-PRO-30|CYM-MAG-30|CYM-OMG-60|CYM-MTB-30
ord_101994,2025-03-14,returning,,68.0,1,68.0,1,CYM-COL-30
ord_101995,2025-03-14,subscriber,,129.15,2,129.15,2,CYM-PRO-30|CYM-MTB-30
ord_101996,2025-03-14,subscriber,WELCOME10,120.02,2,120.02,2,CYM-GLU-30|CYM-ASH-30
ord_101997,2025-03-14,new,,175.0,3,175.0,3,CYM-ASH-30|CYM-COL-30|CYM-MTB-30
ord_101998,2025-03-14,returning,,93.0,2,93.0,2,CYM-CRE-30|CYM-VTD-30
ord_101999,2025-03-14,subscriber,,60.9,1,60.9,1,CYM-MTB-30
ord_102000,2025-03-14,returning,,55.0,1,55.0,1,CYM-OMG-60
ord_102001,2025-03-14,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_102002,2025-03-14,returning,,62.0,1,62.0,1,CYM-MAG-30
ord_102003,2025-03-14,returning,,49.0,1,49.0,1,CYM-ASH-30
ord_102004,2025-03-14,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_102005,2025-03-14,returning,,201.0,3,201.0,3,CYM-COL-30|CYM-GLU-30|CYM-OMG-60
ord_102006,2025-03-14,subscriber,,162.75,3,162.75,3,CYM-MAG-30|CYM-VTD-30|CYM-CRE-30
ord_102007,2025-03-14,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_102008,2025-03-14,new,,78.0,1,78.0,1,CYM-GLU-30
ord_102009,2025-03-14,subscriber,,122.85,2,122.85,2,CYM-PRO-30|CYM-VTC-30
ord_102010,2025-03-14,subscriber,WELCOME10,46.31,1,46.31,1,CYM-ASH-30
ord_102011,2025-03-14,subscriber,,155.4,3,155.4,3,CYM-VTD-30|CYM-CRE-30|CYM-OMG-60
ord_102012,2025-03-14,subscriber,SUB15,109.78,2,109.78,2,CYM-CRE-30|CYM-GLU-30
ord_102013,2025-03-14,subscriber,,347.55,5,347.55,5,CYM-MAG-30|CYM-GLU-30|CYM-MTB-30|CYM-PRO-30|CYM-COL-30
ord_102014,2025-03-14,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_102015,2025-03-14,subscriber,,323.4,5,323.4,5,CYM-COL-30|CYM-GLU-30|CYM-VTD-30|CYM-VTC-30|CYM-MAG-30
ord_102016,2025-03-14,subscriber,,194.25,3,194.25,3,CYM-CRE-30|CYM-GLU-30|CYM-MAG-30
ord_102017,2025-03-14,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_102018,2025-03-14,new,,227.0,4,227.0,4,CYM-COL-30|CYM-VTC-30|CYM-MAG-30|CYM-CRE-30
ord_102019,2025-03-14,new,,188.0,3,188.0,3,CYM-GLU-30|CYM-CRE-30|CYM-PRO-30
ord_102020,2025-03-14,returning,,143.0,2,143.0,2,CYM-GLU-30|CYM-PRO-30
ord_102021,2025-03-14,new,,291.0,5,291.0,5,CYM-VTC-30|CYM-VTD-30|CYM-OMG-60|CYM-MTB-30|CYM-GLU-30
ord_102022,2025-03-14,new,,111.0,2,111.0,2,CYM-ASH-30|CYM-MAG-30
ord_102023,2025-03-14,returning,WELCOME10,127.8,3,127.8,3,CYM-ASH-30|CYM-CRE-30|CYM-VTD-30
ord_102024,2025-03-14,new,SUB15,52.7,1,52.7,1,CYM-MAG-30
ord_102025,2025-03-14,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_102026,2025-03-14,subscriber,SUB15,69.61,1,69.61,1,CYM-GLU-30
ord_102027,2025-03-14,new,,45.0,1,45.0,1,CYM-CRE-30
ord_102028,2025-03-14,new,,49.0,1,49.0,1,CYM-ASH-30
ord_102029,2025-03-14,new,,104.0,2,104.0,2,CYM-OMG-60|CYM-ASH-30
ord_102030,2025-03-14,subscriber,,312.9,5,312.9,5,CYM-PRO-30|CYM-VTC-30|CYM-OMG-60|CYM-VTD-30|CYM-GLU-30
ord_102031,2025-03-14,returning,,308.0,5,308.0,5,CYM-GLU-30|CYM-MTB-30|CYM-OMG-60|CYM-PRO-30|CYM-VTC-30
ord_102032,2025-03-14,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_102033,2025-03-14,new,,68.0,1,68.0,1,CYM-COL-30
ord_102034,2025-03-14,new,SUB15,44.2,1,44.2,1,CYM-VTC-30
ord_102035,2025-03-14,returning,,176.0,3,176.0,3,CYM-ASH-30|CYM-MAG-30|CYM-PRO-30
ord_102036,2025-03-14,new,,166.0,3,166.0,3,CYM-MAG-30|CYM-ASH-30|CYM-OMG-60
ord_102037,2025-03-14,subscriber,,111.3,2,111.3,2,CYM-MTB-30|CYM-VTD-30
ord_102038,2025-03-14,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_102039,2025-03-14,returning,SUB15,40.8,1,40.8,1,CYM-VTD-30
ord_102040,2025-03-14,subscriber,,109.2,2,109.2,2,CYM-OMG-60|CYM-ASH-30
ord_102041,2025-03-14,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_102042,2025-03-14,returning,,107.0,2,107.0,2,CYM-MAG-30|CYM-CRE-30
ord_102043,2025-03-14,subscriber,WELCOME10,149.31,3,149.31,3,CYM-VTC-30|CYM-VTD-30|CYM-MTB-30
ord_102044,2025-03-14,subscriber,,142.8,2,142.8,2,CYM-GLU-30|CYM-MTB-30
ord_102045,2025-03-14,returning,,107.0,2,107.0,2,CYM-OMG-60|CYM-VTC-30
ord_102046,2025-03-14,new,,49.0,1,49.0,1,CYM-ASH-30
ord_102047,2025-03-14,new,,78.0,1,78.0,1,CYM-GLU-30
ord_102048,2025-03-14,returning,,227.0,4,227.0,4,CYM-COL-30|CYM-MTB-30|CYM-ASH-30|CYM-VTC-30
ord_102049,2025-03-14,subscriber,WELCOME10,223.97,4,223.97,4,CYM-VTC-30|CYM-GLU-30|CYM-MTB-30|CYM-ASH-30
ord_102050,2025-03-14,subscriber,,112.35,2,112.35,2,CYM-OMG-60|CYM-VTC-30
ord_102051,2025-03-14,subscriber,,118.65,2,118.65,2,CYM-MTB-30|CYM-OMG-60
ord_102052,2025-03-14,returning,,58.0,1,58.0,1,CYM-MTB-30
ord_102053,2025-03-14,returning,,117.0,2,117.0,2,CYM-MAG-30|CYM-OMG-60
ord_102054,2025-03-14,subscriber,FRIEND10,49.14,1,49.14,1,CYM-VTC-30
ord_102055,2025-03-14,new,,168.0,3,168.0,3,CYM-COL-30|CYM-VTD-30|CYM-VTC-30
ord_102056,2025-03-14,returning,,78.0,1,78.0,1,CYM-GLU-30
ord_102057,2025-03-14,new,,281.0,5,281.0,5,CYM-VTC-30|CYM-COL-30|CYM-MTB-30|CYM-OMG-60|CYM-VTD-30
ord_102058,2025-03-14,new,,234.0,4,234.0,4,CYM-MAG-30|CYM-ASH-30|CYM-MTB-30|CYM-PRO-30
ord_102059,2025-03-14,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_102060,2025-03-14,new,,240.0,4,240.0,4,CYM-MAG-30|CYM-MTB-30|CYM-PRO-30|CYM-OMG-60
ord_102061,2025-03-14,subscriber,FRIEND10,45.36,1,45.36,1,CYM-VTD-30
ord_102062,2025-03-14,new,WELCOME10,260.1,5,260.1,5,CYM-GLU-30|CYM-ASH-30|CYM-CRE-30|CYM-VTC-30|CYM-PRO-30
ord_102063,2025-03-14,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_102064,2025-03-14,new,,45.0,1,45.0,1,CYM-CRE-30
ord_102065,2025-03-14,new,,136.0,2,136.0,2,CYM-GLU-30|CYM-MTB-30
ord_102066,2025-03-14,new,,65.0,1,65.0,1,CYM-PRO-30
ord_102067,2025-03-14,subscriber,,133.35,2,133.35,2,CYM-PRO-30|CYM-MAG-30
ord_102068,2025-03-14,new,FRIEND10,70.2,1,70.2,1,CYM-GLU-30
ord_102069,2025-03-14,subscriber,,108.15,2,108.15,2,CYM-CRE-30|CYM-MTB-30
ord_102070,2025-03-14,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_102071,2025-03-14,new,,65.0,1,65.0,1,CYM-PRO-30
ord_102072,2025-03-14,returning,,52.0,1,52.0,1,CYM-VTC-30
ord_102073,2025-03-14,returning,,289.0,5,289.0,5,CYM-GLU-30|CYM-VTC-30|CYM-MAG-30|CYM-ASH-30|CYM-VTD-30
ord_102074,2025-03-14,returning,WELCOME10,43.2,1,43.2,1,CYM-VTD-30
ord_102075,2025-03-14,returning,,169.0,3,169.0,3,CYM-OMG-60|CYM-PRO-30|CYM-ASH-30
ord_102076,2025-03-14,subscriber,,139.65,2,139.65,2,CYM-GLU-30|CYM-OMG-60
ord_102077,2025-03-14,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_102078,2025-03-15,subscriber,SUB15,69.61,1,69.61,1,CYM-GLU-30
ord_102079,2025-03-15,subscriber,SUB15,51.77,1,51.77,1,CYM-MTB-30
ord_102080,2025-03-15,new,,78.0,1,78.0,1,CYM-GLU-30
ord_102081,2025-03-15,subscriber,,177.45,3,177.45,3,CYM-MAG-30|CYM-ASH-30|CYM-MTB-30
ord_102082,2025-03-15,subscriber,SUB15,216.88,4,216.88,4,CYM-MTB-30|CYM-OMG-60|CYM-GLU-30|CYM-VTC-30
ord_102083,2025-03-15,subscriber,WELCOME10,61.43,1,61.43,1,CYM-PRO-30
ord_102084,2025-03-15,new,,223.0,4,223.0,4,CYM-MTB-30|CYM-OMG-60|CYM-MAG-30|CYM-VTD-30
ord_102085,2025-03-15,new,,100.0,2,100.0,2,CYM-VTC-30|CYM-VTD-30
ord_102086,2025-03-15,subscriber,WELCOME10,174.83,3,174.83,3,CYM-VTC-30|CYM-GLU-30|CYM-OMG-60
ord_102087,2025-03-15,new,WELCOME10,166.5,3,166.5,3,CYM-PRO-30|CYM-VTC-30|CYM-COL-30
ord_102088,2025-03-15,subscriber,WELCOME10,45.36,1,45.36,1,CYM-VTD-30
ord_102089,2025-03-15,new,,45.0,1,45.0,1,CYM-CRE-30
ord_102090,2025-03-15,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_102091,2025-03-15,new,,45.0,1,45.0,1,CYM-CRE-30
ord_102092,2025-03-15, subscriber ,,153.3,2,153.3,2,CYM-GLU-30|CYM-COL-30
ord_102093,2025-03-15,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_102094,2025-03-15,returning,,292.0,5,292.0,5,CYM-OMG-60|CYM-VTD-30|CYM-MAG-30|CYM-ASH-30|CYM-GLU-30
ord_102095,2025-03-15,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_102096,2025-03-15,new,,126.0,2,126.0,2,CYM-VTD-30|CYM-GLU-30
ord_102097,2025-03-15,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_102098,2025-03-15,new,,52.0,1,52.0,1,CYM-VTC-30
ord_102099,2025-03-15,returning,,185.0,3,185.0,3,CYM-ASH-30|CYM-GLU-30|CYM-MTB-30
ord_102100,2025-03-15,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_102101,2025-03-15,new,,246.0,4,246.0,4,CYM-VTD-30|CYM-GLU-30|CYM-MTB-30|CYM-MAG-30
ord_102102,2025-03-15,new,,62.0,1,62.0,1,CYM-MAG-30
ord_102103,2025-03-15,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_102104,2025-03-15,returning,,94.0,2,94.0,2,CYM-ASH-30|CYM-CRE-30
ord_102105,2025-03-15,new,WELCOME10,108.0,2,108.0,2,CYM-PRO-30|CYM-OMG-60
ord_102106,2025-03-15,subscriber,,129.15,2,129.15,2,CYM-MTB-30|CYM-PRO-30
ord_102107,2025-03-15,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_102108,2025-03-15,subscriber,,159.6,3,159.6,3,CYM-VTD-30|CYM-ASH-30|CYM-OMG-60
ord_102109,2025-03-15,subscriber,,162.75,3,162.75,3,CYM-VTD-30|CYM-OMG-60|CYM-VTC-30
ord_102110,2025-03-15,subscriber,,119.7,2,119.7,2,CYM-VTC-30|CYM-MAG-30
ord_102111,2025-03-15,returning,,68.0,1,68.0,1,CYM-COL-30
ord_102112,2025-03-15,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_102113,2025-03-15,subscriber,WELCOME10,46.31,1,46.31,1,CYM-ASH-30
ord_102114,2025-03-15, returning ,WELCOME10,108.0,2,108.0,2,CYM-MTB-30|CYM-MAG-30
ord_102115,2025-03-15,new,,65.0,1,65.0,1,CYM-PRO-30
ord_102116,2025-03-15,new,,142.0,3,142.0,3,CYM-CRE-30|CYM-ASH-30|CYM-VTD-30
ord_102117,2025-03-15,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_102118,2025-03-15,subscriber,,115.5,2,115.5,2,CYM-CRE-30|CYM-PRO-30
ord_102119,2025-03-15,returning,FRIEND10,180.9,3,180.9,3,CYM-OMG-60|CYM-COL-30|CYM-GLU-30
ord_102120,2025-03-15,new,,126.0,2,126.0,2,CYM-GLU-30|CYM-VTD-30
ord_102121,2025-03-15,new,FRIEND10,90.9,2,90.9,2,CYM-VTC-30|CYM-ASH-30
ord_102122,2025-03-15,subscriber,SUB15,60.69,1,60.69,1,CYM-COL-30
ord_102123,2025-03-15,subscriber,,60.9,1,60.9,1,CYM-MTB-30
ord_102124,2025-03-15,new,,45.0,1,45.0,1,CYM-CRE-30
ord_102125,2025-03-15,new,,143.0,2,143.0,2,CYM-GLU-30|CYM-PRO-30
ord_102126,2025-03-15,returning,,123.0,2,123.0,2,CYM-COL-30|CYM-OMG-60
ord_102127,2025-03-15,new,,48.0,1,48.0,1,CYM-VTD-30
ord_102128,2025-03-15,subscriber,,98.7,2,98.7,2,CYM-ASH-30|CYM-CRE-30
ord_102129,2025-03-15,new,FRIEND10,99.0,2,99.0,2,CYM-MAG-30|CYM-VTD-30
ord_102130,2025-03-15,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_102131,2025-03-15,returning,,55.0,1,55.0,1,CYM-OMG-60
ord_102132,2025-03-15,subscriber,,81.9,1,81.9,1,CYM-GLU-30
